Unnamed: 0,Date,User,Tweet,Emotion
265,2019-05-16 05:31:10+00:00,ColDiptangshu,#BJP has become synonymous with desecration of memory of all social reformers from Mahatma Gandhi to Periyar to Baba Saheb Ambedkar to IshwarChandra Vidyasagar to Rabindranath Tagore. They just want people of this nation to remember #Modi and the #GreatDivide of India.,pos
266,2019-05-16 05:15:30+00:00,Jaggira27,"Jinna : I want to be a PM 
Nehru : No , I want to be a PM 

Gandhi : Don't Fight both of you become a PM.

#LokSabhaElections2019",pos
267,2019-05-16 05:01:29+00:00,UpscforAll,"#QuestionOfTheDay: #Quiz

Who among the following pioneered Khilafat Movement

[A] M.A. Jinnah
[B] Sir Syed Ahmed Khan
[C] Mahatma Gandhi
[D] Ali Brothers

Plz #Like❤ &amp; #Retweet🔃It

#PulwamaEncounter  #ThursdayThoughts #JusticeForDhruvTyagi #BengalBurning #LokSabhaElections2019",pos
268,2019-05-16 04:40:06+00:00,Kabir_grewal1,"@RahulGandhi You wanna b PM of this Country with Funny tweets ??? If this is true then @KapilSharmaK9 ko next 50 years PM hona hoga,,,
Btw tu teri mummy tera Jiju bail pe hai.. Ker Kaise lete ho itne Scam??? #Elections2019 #congress #bjp #modi #namo",neg
269,2019-05-16 04:18:31+00:00,PARNANDYMURTY,"#LokSabhaElections2019 who ever wins - one institution lost its credibility totally and that's #ElectionCommission - even in Indira Gandhi days , #ElectionCommission was more independent and fearless. @ECISVEEP , you lost your credibility as an independent constitutional setup.",neg
270,2019-05-16 03:54:12+00:00,ojhavikas25,@ShashiTharoor Sorry but can't do anything..@narendramodi is going to be PM for next five years also.. #PhirEkBaarModiSarkaar #ModiHiAayega #NarendraModi #DeshKiShaanModi #DeshKeDilMeiModi #ModiAaneWalaHai Rahul baba ko 🚜 chalane do #Pogochannel,neg
271,2019-05-16 00:52:51+00:00,virajkalkur,"@lalithbellur @RahulGandhi 1. There's no such word.
2. He thinks he can pay Oxford Webster's to add the word.
3. The website guys took an advertisement and they said they added
4. Rahul Gandhi happily tweeted about the new word.
5. Rahul Gandhi got fooled again! 
6. Rahul Lied again
7. Hmmmm

#RahulGandhi",neg
272,2019-05-15 23:42:17+00:00,faizfarooq,"@SureshChavhanke Sir You Can Help The Nation With Your Journalism Just Bring Rahul Gandhi and Narendra Modi On One Platform And Conduct The #Unscripted nterview. You Can Do It Sir #SureshChavhanke #RahulGandhi #NarendraModi #unscriptedwithgrace
#Elections2019

Jai Hind !!!",pos
273,2019-05-15 21:33:15+00:00,Trendsetting123,"@_pallavighosh @RahulGandhi @priyankagandhi @AnthonySald @KPadmaRani1 @sadhavi @WuntakalL @lncMohitJain @sanjayuvacha @JhaSanjay 2) Then started the Python style attack, Demonitization &amp; sucked out all the money from political parties after fixing their money+

#BJP

@AudaciousQuest_ @Mnomics_ @mizter4you2 @The_ManishSood @HaftaWasooli @SatanicJumlas @MaryDenniz @Nattashasharrma
@mujworld @MehekF",neg
274,2019-05-15 20:31:00+00:00,tfarcdrow,@BrakeSwitch @freefrank992 @AnupamPKher @Gen_VKSingh @narendramodi @ECISVEEP @RBI Hindus really hate hindutva goons. That’s why godse was a terrorist of terrormata india. Godse assassinated Gandhi and became a hindu terrorist. #AskAnupam #LokSabhaElections2019,neg
275,2019-05-15 20:09:07+00:00,INCAseemKP,"#ElectionCommission is mere the #Pupet of BJP-RSS ,the way the rules are being bend for #BJP it is crystal clear that #DemocracyIsMurdered .Save India . Vote 4 @INCIndia . #BJP_भगाओ_देश_बचाओ @RahulGandhi .",neg
276,2019-05-15 19:11:37+00:00,PadiaZignesh,"@MihirSangani2 @RahulGandhi Another word for Rahul Gandhi in Webster dictionary is #Pappu 
#rahullutegaindia 
#AyegaTohModiHi 
#AbkiBaar300Paar #LokSabhaElections2019",pos
277,2019-05-15 18:41:20+00:00,vasanthbhai,@amanreturns_ In all old films . After any serious scenes there is comedy . In #LokSabhaElections2019 also same thing.  Rahul Gandhi does some comedy in between election,neg
278,2019-05-15 18:37:28+00:00,AngchukKapoor,"@RahulGandhi That's your level of politics!! So Cheap
Come on,fight like a man with Modi..
Don't play childish games.
You don't deserve to be prime minister.#ModiHiAayega #CongressMuktBharat #PappuQuotes #BJP",neg
279,2019-05-15 18:03:41+00:00,MServe2grow,"@narendramodi NO..NO..#BJP NO MORE people's choice !

It seems that you have decided to meddle with #EVM and churning a FALSE PROPAGANDA like this !

If PEOPLE step into street, you will have to go to #Rwanda !

#BengalPollViolence

@RahulGandhi @ManiShankarAiya @priyankagandhi @kcvenugopalmp",neg
280,2019-05-15 16:56:00+00:00,Bhar10duSharma,"BJP's National secretary Rahul Sinha while speaking to @NewsHtn said that he welcomes the decision of EC to relive Atri Bhatacharya and Rajiv Kumar. He further added that reduction in campaign time will not be a disadvantage for @BJP4India 
#Kolkata #Loksabhaelections2019",neg
281,2019-05-15 16:49:46+00:00,royece,"@Happymanhari @sadhavi @INCIndia @RahulGandhi @priyankagandhi Very true, hope the results will make #INC analyze and come up with a better strategy. Ultimately it is determined perseverance, the lesson to be learned for everyone this election.",pos
282,2019-05-15 16:21:12+00:00,rajeevsharmaiaf,"@RahulGandhi Shows poor upbringing and English education in #UK and/or #USA university. Alumni of such an educational outfit spread #worldwide must feel ashamed and hang their head in shame.
#NewIndia 
#BJP 
#India 
#INC",neg
283,2019-05-15 15:48:15+00:00,MServe2grow,"@xanandp @narendramodi @AmitShah @RahulGandhi @ManiShankarAiya Newly joined in #BJP #ITcell ??

Best Wishes !! Make hay while it shines !",pos
284,2019-05-15 15:42:33+00:00,ItsMSKtweets,"@nagma_morarji @RahulGandhi India have 3 YAM-RAJs. They must be out of power in 2019.

BJP hatavo India Bacahavo

Y - YogiAdityaNath
A - Amith Shah
M - Modi

#Congress 
#RahulGandhi 
#RahulBadlegaIndia 
#AbHogaNyay",neg
285,2019-05-15 15:22:47+00:00,ajaychat555,"Very strange, the democracy has still not come under threat.
Where are all the members of GIROH
We will not speak, we want power, we have to remove #Modi at any cost.
लोकतंत्र और देश गया तेल लेने.
@ZeeNewsHindi
@aajtak 
@RahulGandhi 
@yadavakhilesh 
@Mayawati 
#MamtaBanerjee
#BJP",neg
286,2019-05-15 15:19:47+00:00,Bhar10duSharma,Just in-- BJP's Rahul Sinha and West Bengal CM Mamata Banerjee have called urgent press conferences at 9pm respectively. @NewsHtn #Loksabhaelections2019 #WestBengal,neg
287,2019-05-15 14:42:25+00:00,meernadeemkhan,"The hashtag from BJP is #AbkiBaar300Paar trending now, I suggest #Congress workers/supporters to use this Hashtag #AbKiBaarTadiPaar

@RahulGandhi @priyankagandhi @INCKarnataka @INCIndia #AbHogaNYAY #RahulGandhi #RahulBadlegaIndia",neg
288,2019-05-15 14:31:01+00:00,deepadoc,"@RahulGandhi And we can see the advertisement of #Congress with it 😜 it's clearly shows who paid for this fake word 😂
Oxford dictionary has not added such fake word, Don't rahulify things Mr @RahulGandhi ji 😜🙏
@INCIndia  #NarendraModi #rahulgandhi #BJP #LokSabhaElections2019",neg
289,2019-05-15 14:25:58+00:00,dilipb902,"@RahulGandhi It also comes with an example on the right side, in the form of an advertisement #RahulGandhi #Modi",neg
290,2019-05-15 13:59:30+00:00,Enlivened_Viral,@RahulGandhi Massive self-goal from the #Congress scion. Please look at the image that appears on the right-hand side of the page. #CongressMuktBharat #CongressNeverAgain #CongressNeechattackPart2 #congresschorhai #ModiHaiTohMumkinHai #ModiHiAayega #AayegaTohModiHi #BJP4India #BJP #Pappu,neg
291,2019-05-15 12:59:35+00:00,ShahRidhesh,"BJP topic for election are Pakistan and Rahul Gandhi 
congress topic for election are Modi and Modi 
Why no one is taking about development or employment ?
#BJP #Congress #Election2019",pos
292,2019-05-15 12:07:35+00:00,disha_kapila,"What happens if Congress actually wins the Lok Sabha 2019 elections, and makes Rahul Gandhi the Prime Minister of our country? @INCIndia @PMOIndia

#election #VoteForIndia #IndiaElections2019 #RahulGandhi #LokSabhaElections2019",neg
293,2019-05-15 11:44:33+00:00,Heerva_Trivedi,@RDATT_ @RahulGandhi This is what we can say #NarendraModi 's political achievement ... Still some imported congressi goodz clearing should be motto of next modi gov that i believe personally ...,pos
294,2019-05-15 11:39:12+00:00,IndexPulse,On a lighter note : Did the #market thought appointment of R Gandhi for #YesBank - meant #RahulGandhi ? 😂😂,neg
295,2019-05-15 11:37:20+00:00,asarpotar,"@EconomicTimes @RahulGandhi @narendramodi So now we know Rahuls problem. He cannot blame anyone of Narendra Bhai’s family because no one is in politics. Gujju Bhai smart che..
#LokSabhaElections2019",pos
296,2019-05-15 11:37:06+00:00,Zahir_Panja,"@AliSohrab007 @RahulGandhi Out on bail for what we know
#SoniaGandhi, #RahulGandhi 

But 
Out on bail #BJP for heinous crimes
@AmitShah
@myogiadityanath @smritiirani  @NitishKumar #UmaBharti @SadhviPragya_MP #MurliManohar @MukulR_Official @BSYBJP
#RaosahebDanve
#ShankarChoudhary etc

Gunde Mawali",neg
297,2019-05-15 11:27:36+00:00,rahullambardr,"Does it is necessary to add  ""Mahatma Gandhi instead of MohanDas Karamchand Gandhi  ?? 

It's Only Faith and respect which   depend on group of people ..   
Similarly 

Why not Mahatma Nathuram Godse ? 

#AayegaTohModiHi 
#BengalWithBJP 
#Modi 
#BJP 
#AmitShah",neg
298,2019-05-15 10:29:13+00:00,purohitvaibhav,So BJP calucation is that they are getting around 55 seats in UP they are feeling that Akhilesh and Maywati duo will fail miserably just like Rahul Akhilesh Duo failed in Assembly elections also relying on  Congress for denting MGB #LokSabhaElections2019,neg
299,2019-05-15 09:26:22+00:00,BabuKanhaiya,"#PriyankaGandhiVadra #BJPMission2019 #BJP Priyanka Gandhi is on her election tourism, she has nothing to do with politics
Please keep this in mind while casting your valuable vote.
Phir ek baar....",pos
300,2019-05-15 09:19:07+00:00,shivamasawa1,@trootracmedia @RahulGandhi @PMOIndia These all are actually good achievement of Modi government which you shared in this link. But I just want that BJP candidates should talk about their achievement not the failure of past governments. Bcz people in India knows that what is right or wrong. #Loksabhaelections2019,pos
301,2019-05-15 09:03:24+00:00,SocioPoliticalW,"Almost confirmed that @BJP4India is getting &lt;200seats,  based on PCFR of @AmitShah.
Prediction Conversion Factor to Reality (PCRF) of #AmitShah is 2/3.
In #Gujarat, he predicted &gt;150. #BJP got 2/3*150=100. his prediction #LokSabhaElections &gt;300,  means 300*2/3=200.
@RahulGandhi",neg
302,2019-05-15 08:04:34+00:00,drnitinchaube,@INCTharoorian @RahulGandhi shame the #BJP and #proBJPmedia @DickDarryl @INCIndia todays road show in #Varanasi of #PriyankaGandhi will proove; she is a bigger figure than #Narendramodi who reportedly had to transport people from delhi for his rallies,pos
303,2019-05-15 07:53:07+00:00,Y_Pandita,"Rahul Gandhi starts campaigning for LS2024.
Check his latest tweets.
Thanks to @narendramodi ji.
Welcome 2019 -2024 
#BengalWithBJP
#AayegaTohModiHi 
#FreeTajinderBagga 
#LokSabhaElections2019",neg
304,2019-05-15 05:32:42+00:00,profpratap,"@MinhazMerchant @akhsaypradhan Minhaz. Some names occur to me immediately:Rahul Gandhi ; Mani shanker;Digvijai Singh; Navjot Siddhu; Kharge's son; Kapil Sibbal and their tail bone followers.They hv used cussing n cursing words, lewd &amp; vulgar remarks peeking down into others' fmlies. #LokSabhaElections2019",neg
305,2019-05-15 05:26:32+00:00,mohanh20,@ANI B- #BJP #Bhakaths C- #Congress #Chamchas it is proven from log term by there entire dynasty. @priyankagandhi @RahulGandhi @INCIndia @BJP4India @narendramodi @Swamy39,pos
306,2019-05-15 05:04:22+00:00,ravi4354,"Modi received about three times more TVairtime than CPRahul Gandhi during the April 1 to April 28 period, reveals Broadcast Audience Research Council
@varnishant 

@narendramodi- 722 hrs
@RahulGandhi - 252 hrs
@AmitShah- 124 hrs
@priyankagandhi- 84 hrs 

#LokSabhaElections2019",neg
307,2019-05-15 04:45:03+00:00,abhirammodak,@EconomicTimes Where were u Mani we missed u? You have just made sure @RahulGandhi and @INCIndia   loose big time. After #HuaTohHua it is now #maibolatobola . #bjp is having the last laugh 😁😁😁,neg
308,2019-05-15 04:18:17+00:00,iamTapanPandya,"@RahulGandhi Like for #Modi 
RT for #RahulGandhi",neg
309,2019-05-15 04:09:00+00:00,DisDatNothin,"Betting markets have Modi as PM rate of 14 paisa, Rahul as PM rate is 5 Rs. #LokSabhaElections2019",neg
310,2019-05-15 01:54:33+00:00,CosmicBlessings,@smitaprakash @gauravcsawant Upcoming bride from Italy for Rahul Gandh ji. Get ready for #RahulkiBaarat because Rahul Failed so mini Rahul 2.0 needed for 2044 #LokSabhaElections2019,pos
311,2019-05-15 01:21:29+00:00,vlogtashiukyab,Number of Seats Congress will win #LokSabhaEelctions2019 #congresswilldeliver #bjp #loksabha2019 #IndiaElections2019 #indiancongressparty @vikrantgupta73 #loksabhaelection @RahulGandhi,pos
312,2019-05-14 23:26:28+00:00,r04han,@INCIndia @RahulGandhi Same old Rahul; full of rubbish #LokSabhaElections2019,neg
313,2019-05-14 21:58:25+00:00,SurienderKhalsa,"@GauravPandhi @nsitharaman @nsitharaman U need Rest .....Rest in Peace 🙏 .....hey , I meant b Alive n rest baba , U have to b alive to see the Ceremony of @RahulGandhi being crowned the next #PM , We want u to b alive and go mad ...I mean More !! Arrogance Kills you know !! Beaten to Dust #BJP 👎👎",neg
314,2019-05-14 21:19:55+00:00,DcWalaDesi,"@RahulGandhi Wish your forefathers had set this tone. Nevertheless, let the person who is posting this on your behalf know #AayegaToModiHi 🤣😂😂 #ModiAaneWalaHai #BJP #NarendraModi #ModiHaiToMumkinHai @BJP4India @INCIndia @narendramodi @PMOIndia @nitin_gadkari @AmitShah #CongNeechAttackPart2",neg
315,2019-05-14 18:44:11+00:00,pratyushkusahoo,"@RahulGandhi Definitely it's bad
U should follow BJP #NarendraModi 
And his rules for a better India
We love India, so friendship with Pakistan is not bad but ask them to kick out terrorists from their land
And they shouldn't dare to help terrorists otherwise India will give in return very...",neg
316,2019-05-14 18:35:53+00:00,PursueRam,@htTweets @RahulGandhi Better late than never! By the way  Modi has apolitical family background.#ElectionsWithHT #LokSabhaElections2019,pos
317,2019-05-14 18:26:58+00:00,adityavikram000,"@RahulGandhi So Rahul Gandhi is going on long foreign vacation after 23rd May i.e. election results. 
That's why he's tweeting this bullshit. 
#LokSabhaElections2019 
#HarGharModi",neg
318,2019-05-14 18:20:52+00:00,IVijayboi,@RahulGandhi Feeling of hatred(not political opposition)of all parties with #BJP is started from 2004 under #Congress leadership. Now it has reached its zenith.,pos
319,2019-05-14 18:09:34+00:00,RajMohvi,@timesofindia @narendramodi @BJP4India @RahulGandhi sir the entire nation is #family of shri modi #BattleOf2019 #BJP,pos
320,2019-05-14 17:43:08+00:00,Naveen2012b,"@RahulGandhi #RahulGandhi #RaulVinci
U started shouting #ChowkidarChorHai but ended up telling #MerabaapChorNahiHai 😂
#PappuQuotes #PappuPagalHai 
#RajivGandhiChorHai 

#BJP #BengalWithBJP",neg
321,2019-05-14 17:27:08+00:00,pradeepkunche,"@narendramodi @RahulGandhi Ji 
It appears some #Bhakts of @BJP4India @RSSorg 
&amp; #NarendraModi Ji R in @INCIndia belongs to Upper Caste, So being in INC  they Work for Advantage of #BJP ?
Strange #INC Gives Positions to such people..I
INC Shud realise Dalits, Adivasis, OBC, Minorities R real...",neg
322,2019-05-14 16:58:57+00:00,needof2020,"Modi 's PHD Thesis at WhatsApp University was Gandhi &amp; Sons
@narendramodi @PMOIndia @RahulGandhi #AayegaTohModiHi #BJP",pos
323,2019-05-14 16:41:36+00:00,prabhatjha7756,#RahulGandhi should maintain the dignity of indian oldest party president appointment.. He doesn't deserve it. Mr Rahul ka mood theek ho jayega 23 may ko.,neg
324,2019-05-14 16:34:10+00:00,pradipmder00,"Return of Mani will prove a last nail on the coffin. @RahulGandhi IS confused as to whom he should shut, Sidhu, Diggy, Pitroda or Mani? They all are in one focused mission and that is humiliating defeat of #INC #CongNeechAttackPart2",neg
325,2019-05-14 15:31:46+00:00,profpratap,@ShatruganSinha  How can Rahul announce any fake Yojna at the expense of tax-payers' money? How stupid ! #LokSabhaElections2019 @PTI_News,neg
326,2019-05-14 15:02:21+00:00,prateekdwivedi0,"If your grandmother was killed, father blown to pieces and you are still battling to rid this country of evil, you're a remarkable human with incredible maturity.

India needs you. @RahulGandhi @INCIndia

#India #IndiaElects #RahulGandhiForPM #LokSabhaElections2019 #Modi",pos
327,2019-05-14 14:52:41+00:00,iAtulB,"Congress can't fight WB, #MamataBanerjee the way Amit Shah, BJP is fighting in #LokSabhaElections2019.

Tomorrow Rahul Gandhi will join hands with TMC saying ""Save Democracy"" and will ignore such voilence.",neg
328,2019-05-14 14:44:03+00:00,ZeroEloquence,"Is it just or has Rahul Gandhi been sounding better in interviews than our great orator of late?
#LokSabhaElections2019",neg
329,2019-05-14 13:57:46+00:00,Arundhati1312,"Of late, it doesn’t seem like Modi vs Rahul anymore; it’s Modi vs Didi. 
This is grave and hilarious at the same time. 

#BengalPollViolence #Modi #RahulGandhi #MamataBanerjee",pos
330,2019-05-14 13:24:31+00:00,Bibhu_PB,"@JhaSanjay Chal Jhootha..
Rahul's Father,  His Mother,  Grand Mother,  Great Grandfather not able to do that as on Today.  What Rahul Baba Will.. You guys only can give false Commitments. #RahulBadlegaIndia No Way.
#AayegaToModiHi #BJP",neg
331,2019-05-14 13:13:02+00:00,iamTapanPandya,"@RahulGandhi 🇮🇳 India is pushing #Congress out 100% in this #LokSabhaElections2019 

So #RahulGandhi wher r you going after 23 May ? Italy ? Thailand? UK ? 

#HarGharModi #ModiOnceMore #ModiHiAayega #Modi #BJP",neg
332,2019-05-14 12:40:24+00:00,iBhavinder,"Defence Minister #nirmalasitharaman, instantly replied to #Mayawati's remark against #PMModi on abandoning his wife,and asked her to apologize for personal attack, but she forgot the same for #Rahul Gandhi's father,and skipped to accuse #NarendraModi. @INCIndiaLive @RahulGandhi",neg
333,2019-05-14 12:38:44+00:00,PREMCJAIN,"@ashutosh83B @AamAadmiParty @priyankagandhi @BJP4India @nitin_gadkari @SudhirBhardwaj @RahulGandhi @Vaibhav_AAP @yadavakhilesh All India  Tally (543 seats) 
#BJP 291 ± 14 Seats
#Cong 57 ± 9 Seats
#NDA 340 ±14 Seats
#UPA 70 ±9 Seats
Others 133 ±11 Seats",pos
334,2019-05-14 12:31:43+00:00,nmajumdar,"@ndtv @priyankagandhi Priyanka Gandhi Vadra is now accepting the defeat of Congress Party in Lok Sabha  elections !

#BJP #DeshKiShaanModi #DeshModiKeSaath",neg
335,2019-05-14 11:50:54+00:00,MUSTAFA_LUSTRE,@INCIndia @RahulGandhi #India #Indians need @ ths hour #leadership of #RahulGandhi 2lead #GreatNation of our @ this Juncture 2wipe out al Distress among al Indians frm #facist #RSS #NDA Regime of #BJP which hs destroyed al #Strata of #IndianCitizens &amp; #Instituions every field hence #BJP_भगाओ_देश_बचाओ,pos
336,2019-05-14 11:01:50+00:00,achandra16,"Addressing a rally ahead of the fourth and last phase of Lok Sabha polls in Madhya Pradesh, Gandhi also said Modi should stop talking about ""clouds and mangoes"" and tell people about issues which matter. #BJP4India @RahulGandhi #LokSabhaElections2019",neg
337,2019-05-14 11:01:18+00:00,achandra16,Congress chief Rahul Gandhi Tuesday said Prime Minister Narendra Modi insulted his father and grandmother during campaigning but he would not do the same to the latter's parents. #BJP4India @RahulGandhi #LokSabhaElections2019,neg
338,2019-05-14 10:42:43+00:00,RahulGu71087510,"Do anyone really knows, What will be the result on 23rd May 2019?

Someone prefers Modi Ji or someone wants Rahul Ji.

Let's hope, winning party should think more about INDIA and its citizens rather than its party members. 

#IndianElections2019 #LokSabhaElections2019 #JKPM",neg
339,2019-05-14 09:18:20+00:00,pravingandhino1,".@shahid_siddiqui @priyankagandhi  This is what happens when Rahul Gandhi speaks publicly
#RahulGandhi @saliltripathi @_sabanaqvi @DeShobhaa  ""I've Lost It"". 
""Women have no boats... "" ""they dont make boats they make waves""
Muddled! Its the CII whc is Lost!
#CloudyModi",neg
340,2019-05-14 08:46:41+00:00,airnewsalerts,"#MadhyaPradesh: Congress President Rahul Gandhi assures that after his party comes to power in 2019, soldiers of paramilitary forces such as CRPF, BSF, etc. would be given martyr status.

#PollsWithAIR | #LokSabhaElections2019",pos
341,2019-05-14 08:25:53+00:00,kaalibindi,"Of course it's evident by now that Narendra Modi is incapable of answering any serious questions, hence the mango and cloud memes! Rahul Gandhi on the other hand is doing much better.

#23_मई_भाजपा_गई
#DeepakChaurasia
#LokSabhaElections2019",neg
342,2019-05-14 08:16:27+00:00,Shilpa1308,"BJP Tamil Nadu state chief Tamilisai Soundararajan claims that DMK is in talks with BJP.

Says earlier MK Stalin was speaking with Rahul Gandhi, then with KCR and now with PM Modi.

DMK has strongly refuted her statements. 

#TNPolitics #Elections2019 #DMK #BJP",neg
343,2019-05-14 08:15:58+00:00,sanjusadagopan,"New political bomb:
@DrTamilisaiBJP now says that #DMK is in talks with #BJP ,says @mkstalin is trying to establish contact with BJP through someone and #MKStalin is changing color.
She says ""@mkstalin was talking with Rahul Gandhi,then with #KCR and now with #Modi 

#tnpolitics",neg
344,2019-05-14 08:14:15+00:00,ajaysjha,"If @narendramodi  wins, India is luckiest,  If #INC win @RahulGandhi is luckiest.",pos
345,2019-05-14 08:11:28+00:00,1947to2014,"My take on why Mani &amp; Sam giving outrageous statement at this time of campaign is, on may 23rd loss of Congress can be attributed to them &amp; Rahul can be declared moral  winner with help of darbari journos. #ManiShankarAiyar #PriyankaSharma  #LokSabhaElections2019",neg
346,2019-05-14 08:06:49+00:00,sivaetb,"#TamilNadu #BJP chief #TamilisaiSoundararajan claims #DMK chief #MKStalin is in talks with the party and Prime Minister #NarendraModi ; ""He speaks to Rahul Gandhi, KCR and is in touch with Modi as well,"" she claims in Tuticorin. #LokSabhaEelctions2019 | @DeccanHerald",pos
347,2019-05-14 07:49:08+00:00,JayatriNag,#BJP National President Amit Shah to hold roadshow in Kolkata from Esplanade to Swami Vivekananda's house in support of BJP North Kolkata candidate Rahul Sinha.,pos
348,2019-05-14 07:02:11+00:00,Prasannamr,"@ndtv Is our #Judiciary is pro Congress? they will be very liberal in the cases like @Pchidambaram_ , @MamataOfficial  &amp; @RahulGandhi &amp; they will be very harsh with #BJP workers. Any basis for this?.",neg
349,2019-05-14 06:52:06+00:00,lifeisbetter,"#Godse had said Gandhi was responsible for partition which was a false claim. However, the point to note is that it is partition (therefore Pakistan &amp; B'desh) that has made possible for BJP to form two full term governments riding on Hindu sentiments. #LokSabhaElections2019",neg
350,2019-05-14 06:34:34+00:00,chandanmunjal1,"PM Modi received about three times more TV airtime than CP Rahul Gandhi during the April 1 to April 28 period, reveals Broadcast Audience Research Council. 

@narendramodi- 722 hrs
@RahulGandhi - 252 hrs
@AmitShah- 124 hrs
@priyankagandhi- 84 hrs 

#LokSabhaElections2019",neg
351,2019-05-14 06:29:27+00:00,Ankiity,"Rahul Gandhi praying for the rain on the 23rd May so that results will be decided by Duckworth Lewis method. 
#BJP #Congress #LokSabhaElections2019",pos
352,2019-05-14 05:41:45+00:00,rd202021,"@TimesNow @SherineElizabe2 Amazing political party is @INCIndia where everyone keeps their PERSONAL opinion on everything and there is ONLY one party opinion - ""HAIL the Gandhi Pariwar""
#LokSabhaElections2019 
#Congress 
#AayegaToModiHi",pos
353,2019-05-14 04:55:19+00:00,SocioPoliticalW,"@Anynews_ @Sanjay_0112 #Modi should not ridiculate the suicide of farmers in #Maharashtra. Instead @narendramodi should focus on farmer's distress &amp; what his government has done to address this issue. 

#LokSabhaElections2019 
@RahulGandhi @Mayawati @PawarSpeaks @yadavakhilesh @yadavtejashwi",neg
354,2019-05-14 04:31:39+00:00,NishantAvasthi1,@saikatd @VivekKatju Oh Yes Sir. We need Rahul ji as the 'National' head of #INC for few more years. #CongressMuktBharat mission is easier with him at the helm,pos
355,2019-05-14 04:12:24+00:00,_umakantsingh,"Country has a choice,final decision #VotingRound7,country to vote 4 PM of 21st century of India,not ""pappu-PM""Modi of radars-planes-clouds who destroyed India in partnership of Rahul Gandhi with their ill-knowledge of country!#LokSabhaElections2019 उत्तर प्रदेश #TuesdayThoughts",neg
356,2019-05-14 04:03:26+00:00,INCdilse,"@rachitseth @RahulGandhi Post the last part of this #RahulOnNewsNation interview. There #RahulGandhi takes Modi's five year raj to the cleaners which is even more fun!

#CloudyModi #LokSabhaElections2019",pos
357,2019-05-14 04:00:21+00:00,umakantsingh_IN,"Country now voting4 PM of 21st century,not Pappu-PM of clouds-planes-radars like Modi,he doesn’t have any knowledge, so destroyed country in 5yr with ignorant Rahul Gandhi! @MamataOfficial #loksabhaelections2019 mani #tuesdaythoughts #DividerInChief उत्तर प्रदेश mani @ravishndtv",neg
358,2019-05-14 03:49:10+00:00,ranjeet1710,"@sambitswaraj After Uncle Sam , daddy's other best friend Mani Aiyar Uncle is back to do Rahul Gand(g)hi's Mann Ki Baat on @narendramodi
#LokSabhaElections2019 
#LokSabhaEelctions2019",pos
359,2019-05-14 03:32:42+00:00,Cdhar7,"@GauravPandhi @nsitharaman We refers to  'assassination' of Gandhi ji to remind that he gave up life for India. Here what we see is #BJP trying glorifying and justifying  the killer #Godse saying he is an assassin, not a terrorist.",neg
360,2019-05-14 03:11:50+00:00,ddnews_jammu,"Congress General Secretary Priyanka Gandhi to address election rally at Sundernagar in Mandi district of #HimachalPradesh.

#LokSabhaElections2019",pos
361,2019-05-14 02:58:00+00:00,Cdhar7,@madhukishwar What  the anti-national party #BJP is trying to do ? They are  justifying  the killing of Gandhi ji by telling #Godse was an assassin and not a terr0rist.,neg
362,2019-05-14 02:52:27+00:00,MAGESHW57341284,"@Swamy39 @rashtrapatibhvn @MVenkaiahNaidu @narendramodi @EPSTamilNadu @MamataOfficial @mkstalin
@RahulGandhi
@ncbn
@OmarAbdullah
@Mayawati
@adgpi
@IAF_MCC
@dna
NATION WILL BE SURPRISED IF BJP GETS LESS THAN 300 SEATS OR 2/3 MAJORITY, WHEN NO OPPOSITION INCLUDING INC HAVE NOT CONTESTING EVEN 250 SEATS  ON THEIR OWN. NDA 2 ND TERM FOR SURE
#LokSabhaElections2019",pos
363,2019-05-14 02:44:19+00:00,airnewsalerts,"Congress General Secretary Priyanka Gandhi to address election rally at Sundernagar in Mandi district of Himachal Pradesh.

#PollsWithAIR | #LokSabhaElections2019",pos
364,2019-05-14 02:16:23+00:00,voiceofbillu404,"Question: ""Was the Rs 50 lakh a one-time donation [to Rajiv Gandhi Charitable Trust]?"" 
Zakir Naik: ""Yes, it was a one-time donation. 

But I donated #five times to #BJP-#controlled #organisations. 

They #never #mentioned this on the media.""",neg
365,2019-05-14 01:35:02+00:00,EstevesEswin,#inc @RahulGandhi Mr Amit Shah pl go to Kolkata and live there. It is normally peaceful. Industrial disputes yes no bloodshed. come elections and with BJP kariakartas around starts the problem@Amit Shah @KapilSibal,neg
366,2019-05-14 01:23:19+00:00,toungeofsteel,"@JhaSanjay As 23rd is coming closer, Mr. Jha's tweet are becoming cryptic. No one can judge if he's not talking @RahulGandhi 🤣🤣
I guess he's making himself available for #BJP. May be he's ready to join the saffron bandwagon!! 😂😂",neg
367,2019-05-14 00:47:37+00:00,jvidyasagar,"1. DMK announces Rahul has the Prime Minister candidate and fought elections together.

2. TRS fought #LoksabhaElections2019 against congress in #Telangana 

3. KCR meets Stalin in #Chennai 

Will all three join together or will Rahul be left behind???",neg
368,2019-05-13 23:22:03+00:00,cheez_m,@HusnaPervez At least now @ShashiTharoor knows why people make fun of #RahulGandhi. Its just that Rahul is more fun because of his consistency.,neg
